DayType_i,Hour,Electricity demand (kWh),Heating demand (kWh),Import var. price (USD/kWh),Export price LMP (USD/kWh),Air Temperature (degC),Irradiance (W/m2),Fixed import price (USD/hr),Cons. Period
27,20,163.4291865,15.26624439,0.054952822,0.02014522,39.22232,831.17292,,Mid-Peak
27,21,160.9901671,20.32693464,0.054952822,0.02014904,39.54052,737.64116,,Mid-Peak
27,22,155.4446661,24.27134822,0.054952822,0.020047737,39.35832,594.16912,,Mid-Peak
27,23,152.3443344,28.7921421,0.054952822,0.020105594,38.645000000000000,409.1928,,Mid-Peak
28,0,132.2947283,63.88979627,0.03498139,0.023819819,31.934947826087000,124.93176521739100,0.046334993,Base
28,1,131.8122113,67.33909034,0.03498139,0.023889826,28.569460869565200,5.594373913043480,0.046334993,Base
28,2,130.9105539,70.67659521,0.03498139,0.023830759,27.033460869565200,0.0,0.046334993,Base
28,3,130.3965934,74.19635553,0.03498139,0.023772001,25.745060869565200,0.0,0.046334993,Base
28,4,131.1395443,77.17005522,0.03498139,0.023663312,24.609252173913000,0.0,0.046334993,Base
28,5,133.9086842,80.1894621,0.03498139,0.023619765,23.645852173913000,0.0,0.046334993,Base
28,6,136.8968145,84.68099041,0.054952822,0.024103881,22.871991304347800,0.0,0.046334993,Mid-Peak
28,7,147.440718,117.5155676,0.054952822,0.023116214,22.21015652173910,0.0,0.046334993,Mid-Peak
28,8,159.6174054,149.1861841,0.054952822,0.022973684,21.610921739130400,0.0,0.046334993,Mid-Peak
28,9,184.8439029,123.9896544,0.054952822,0.022822208,21.039660869565200,0.0,0.046334993,Mid-Peak
28,10,205.9234622,97.07313632,0.054952822,0.023091723,20.511121739130400,0.0,0.046334993,Mid-Peak
28,11,227.5204797,83.27048377,0.054952822,0.024511535,20.062686956521700,0.0,0.046334993,Mid-Peak
28,12,224.440992,72.88703961,0.054952822,0.024772293,19.68235652173910,0.0,0.046334993,Mid-Peak
28,13,224.1064966,66.38437039,0.054952822,0.025186544,19.336834782608700,0.35020869565217400,0.046334993,Mid-Peak
28,14,236.2125291,62.99692662,0.054952822,0.026253592,20.089669565217400,70.74442608695650,0.046334993,Mid-Peak
28,15,190.7635194,63.24308307,0.054952822,0.024509968,23.06035652173910,263.2553913043480,0.046334993,Mid-Peak
28,16,151.290309,32.79646525,0.054952822,0.025637602,26.111095652173900,458.1137739130440,0.046334993,Mid-Peak
28,17,141.4705497,34.55997794,0.054952822,0.026769246,29.185765217391300,617.3685391304350,0.046334993,Mid-Peak
28,18,133.9218639,37.67297417,0.057511515,0.02462879,31.53306086956520,724.8274260869570,0.046334993,Mid-Peak
28,19,135.0315359,42.94072067,0.057511515,0.024440626,33.14355652173910,771.0154782608700,0.046334993,Mid-Peak
28,20,134.6871963,49.07178394,0.074569472,0.024439985,34.11304347826090,750.4427304347830,0.046334993,Peak
28,21,134.7857121,55.39835724,0.074569472,0.024071749,34.531695652173900,661.9079391304350,0.046334993,Peak
28,22,132.6056681,57.29090873,0.054952822,0.024840259,34.41458260869570,515.3392,0.046334993,Mid-Peak
28,23,131.9974982,60.43330563,0.054952822,0.02341684,33.70000869565220,325.6808782608700,0.046334993,Mid-Peak
29,0,153.8273308,49.97257582,0.03498139,0.018227275,31.1271,126.4975,0.046334993,Base
29,1,158.3380662,53.66337598,0.03498139,0.018230959,27.5999,4.894,0.046334993,Base
29,2,159.0944907,56.90485348,0.03498139,0.018024913,26.0302,0.0,0.046334993,Base
29,3,158.5839452,60.16211706,0.03498139,0.018086454,24.89415,0.0,0.046334993,Base
29,4,158.2886744,62.23821251,0.03498139,0.018166006,23.96075,0.0,0.046334993,Base
29,5,160.1447158,64.11916687,0.03498139,0.018092185,23.110600000000000,0.0,0.046334993,Base
29,6,163.746893,66.69888862,0.03498139,0.017963236,22.37695,0.0,0.046334993,Base
29,7,179.7273723,68.82990737,0.049959964,0.016677838,21.76415,0.0,0.046334993,Mid-Peak
29,8,193.883664,65.11926814,0.054952822,0.016670469,21.154,0.0,0.046334993,Mid-Peak
29,9,191.7889791,53.24156759,0.054952822,0.01669312,20.5569,0.0,0.046334993,Mid-Peak
29,10,199.4197862,45.91891794,0.054952822,0.01675357,20.016400000000000,0.0,0.046334993,Mid-Peak
29,11,211.3758787,37.81874069,0.054952822,0.016814838,19.52735,0.0,0.046334993,Mid-Peak
29,12,199.8792146,32.7354835,0.054952822,0.016971351,19.1677,0.0,0.046334993,Mid-Peak
29,13,194.7343887,31.14415588,0.054952822,0.017138234,18.9644,0.176,0.046334993,Mid-Peak
29,14,189.2318986,28.37148383,0.054952822,0.024090847,19.72525,66.72710000000000,0.046334993,Mid-Peak
29,15,183.1760912,23.76952995,0.054952822,0.01983989,22.695700000000000,257.60455,0.046334993,Mid-Peak
29,16,167.0276892,22.41244507,0.054952822,0.024748146,25.69895,458.271,0.046334993,Mid-Peak
29,17,156.2958783,22.29605334,0.054952822,0.029639619,28.92555,623.7417,0.046334993,Mid-Peak
29,18,147.9436328,26.292875,0.054952822,0.028777092,31.41645,734.2419,0.046334993,Mid-Peak
29,19,149.5673771,33.59824153,0.059856985,0.027297383,33.0841,781.2233,0.046334993,Mid-Peak
29,20,150.9020958,41.31555971,0.059856985,0.020628868,33.98355,752.0372,0.046334993,Mid-Peak
29,21,150.7573764,48.85946978,0.054952822,0.020516839,34.3662,657.0562,0.046334993,Mid-Peak
29,22,149.0942283,52.92647928,0.054952822,0.017299932,34.28175,516.027,0.046334993,Mid-Peak
29,23,144.2637255,56.9775722,0.054952822,0.017601769,33.6303,323.94205,0.046334993,Mid-Peak
30,0,124.2725294,58.33454465,0.03498139,0.020831639,31.384700000000000,120.00560000000000,0.046334993,Base
30,1,122.8960145,59.77340498,0.03498139,0.019565753,28.31785,4.17965,0.046334993,Base
30,2,123.1176565,62.96158013,0.03498139,0.019470099,26.9882,0.0,0.046334993,Base
30,3,122.0680031,63.67488019,0.03498139,0.019376492,25.9637,0.0,0.046334993,Base
30,4,123.9085814,66.89465889,0.03498139,0.019216567,24.83285,0.0,0.046334993,Base
30,5,124.6966659,68.96508787,0.03498139,0.019208926,23.6747,0.0,0.046334993,Base
30,6,127.9701817,76.0832264,0.03498139,0.019357524,22.67675,0.0,0.046334993,Base
30,7,142.9213409,79.80292019,0.03498139,0.019326958,21.8394,0.0,0.046334993,Base
30,8,153.364898,66.45605141,0.03498139,0.019334736,21.121,0.0,0.046334993,Base
30,9,155.8889901,48.3648871,0.03498139,0.019286159,20.49115,0.0,0.046334993,Base
30,10,182.0597484,38.47702292,0.03498139,0.019544876,19.9288,0.0,0.046334993,Base
30,11,189.5026893,31.94555694,0.03498139,0.01951895,19.45145,0.0,0.046334993,Base
30,12,183.6496476,25.08098326,0.03498139,0.020450659,19.06945,0.0,0.046334993,Base
30,13,184.5814089,23.04423539,0.03498139,0.024193051,18.75425,0.13075000000000000,0.046334993,Base
30,14,184.2309312,19.71659185,0.03498139,0.024782533,19.46545,65.55495,0.046334993,Base
30,15,177.0886219,17.69508066,0.03498139,0.025587067,22.66785,255.75355000000000,0.046334993,Base
30,16,162.4760209,19.39374229,0.03498139,0.02678104,25.733250000000000,453.13620000000000,0.046334993,Base
30,17,155.439432,22.71877861,0.03498139,0.02756265,29.07875,616.4524,0.046334993,Base
30,18,138.7679325,26.03264173,0.039974248,0.026833985,31.822200000000000,726.4571,0.046334993,Base
30,19,133.6157636,34.73969719,0.054952822,0.024341513,33.5374,772.4891,0.046334993,Mid-Peak
30,20,134.3669725,43.68123036,0.054952822,0.023339121,34.5036,741.23945,0.046334993,Mid-Peak
30,21,133.1139352,52.52961161,0.054952822,0.027180715,34.88265,637.9718,0.046334993,Mid-Peak
30,22,124.6132001,54.49586155,0.054952822,0.022163022,34.734900000000000,491.01690000000000,0.046334993,Mid-Peak
30,23,121.9471916,59.7193975,0.054952822,0.021838261,34.01055,306.78485,0.046334993,Mid-Peak
31,0,97.26710378,105.6425543,0.03498139,0.018261413,22.199018181818200,46.88018181818180,,Base
31,1,97.72775161,113.3484611,0.03498139,0.018896098,19.872663636363600,0.003972727272727270,,Base
31,2,97.39183838,117.5380562,0.03498139,0.018065762,18.813527272727300,0.0,,Base
31,3,98.06245305,121.6144853,0.03498139,0.017804912,17.848154545454500,0.0,,Base
31,4,99.3359449,125.3490517,0.03498139,0.017773453,16.976909090909100,0.0,,Base
31,5,101.4894676,128.4940825,0.03498139,0.01735114,16.22490909090910,0.0,,Base
31,6,106.8688188,133.3331949,0.054952822,0.016716851,15.584890909090900,0.0,,Mid-Peak
31,7,110.7098436,142.2786752,0.054952822,0.016117916,14.97560909090910,0.0,,Mid-Peak
31,8,117.7132692,173.0877951,0.054952822,0.017401231,14.378936363636400,0.0,,Mid-Peak
31,9,137.3348665,185.2751685,0.054952822,0.017237734,13.820963636363600,0.0,,Mid-Peak
31,10,159.3815263,132.0477557,0.054952822,0.017273137,13.351690909090900,0.0,,Mid-Peak
31,11,185.9845545,96.5476755,0.054952822,0.016809739,12.964154545454500,0.0,,Mid-Peak
31,12,206.7711814,80.51597354,0.054952822,0.016825022,12.647163636363600,0.0,,Mid-Peak
31,13,206.0488976,71.03499646,0.054952822,0.016888262,12.360672727272700,0.0,,Mid-Peak
31,14,210.7487497,62.22694723,0.054952822,0.017040892,12.284427272727300,16.533609090909100,,Mid-Peak
31,15,217.6612947,55.35546092,0.054952822,0.017064834,14.58480909090910,155.4978909090910,,Mid-Peak
31,16,174.1497173,57.02463951,0.054952822,0.019820513,17.351463636363600,332.66777272727300,,Mid-Peak
31,17,136.9621481,31.0620141,0.054952822,0.020144059,20.394045454545500,486.8540090909090,,Mid-Peak
31,18,122.4647229,35.98217539,0.074569472,0.0175911,23.146863636363600,592.7236818181820,,Peak
31,19,109.102201,47.83921554,0.074569472,0.017307797,25.090372727272700,632.897,,Peak
31,20,104.2364888,63.28311178,0.074569472,0.019544454,26.217254545454500,609.9745636363640,,Peak
31,21,98.30670799,77.98434376,0.074569472,0.019204733,26.686218181818200,524.3357363636360,,Peak
31,22,96.93074693,89.8646341,0.054952822,0.019932654,26.536872727272700,383.1150272727270,,Mid-Peak
31,23,96.02092795,93.86894112,0.054952822,0.020075484,25.371409090909100,210.25067272727300,,Mid-Peak
32,0,90.67958142,86.14741518,0.03498139,0.013461749,22.4024,52.13385,,Base
32,1,114.1915881,92.31223378,0.03498139,0.015353686,20.1101,0.00325,,Base
32,2,108.8987161,97.61074654,0.03498139,0.014215249,19.12285,0.0,,Base
32,3,107.311828,102.6100716,0.03498139,0.014131057,18.118650000000000,0.0,,Base
32,4,107.7484286,108.2592832,0.03498139,0.014117139,17.0913,0.0,,Base
32,5,107.4474435,112.6750103,0.03498139,0.01410595,16.15345,0.0,,Base
32,6,109.9626987,118.2917903,0.03498139,0.014106905,15.3261,0.0,,Base
32,7,115.6945293,121.8678042,0.03498139,0.010907873,14.5865,0.0,,Base
32,8,128.9186373,113.7500085,0.054952822,0.008290546,13.92525,0.0,,Mid-Peak
32,9,144.9391956,87.78100452,0.054952822,0.008299279,13.4647,0.0,,Mid-Peak
32,10,167.0735118,66.27221591,0.054952822,0.009159486,13.1081,0.0,,Mid-Peak
32,11,175.1049647,56.78169615,0.054952822,0.008950438,12.7746,0.0,,Mid-Peak
32,12,178.6247062,50.20694522,0.054952822,0.008987417,12.4626,0.0,,Mid-Peak
32,13,168.2726688,46.03494972,0.054952822,0.008952894,12.1654,0.0,,Mid-Peak
32,14,163.9650472,43.32751314,0.054952822,0.008954941,12.102700000000000,19.061500000000000,,Mid-Peak
32,15,159.2861849,39.73196064,0.054952822,0.011011033,14.63285,168.77055,,Mid-Peak
32,16,151.1754824,36.34254274,0.054952822,0.011261699,17.4598,356.26025,,Mid-Peak
32,17,136.7621603,32.53107412,0.054952822,0.011367724,20.58735,513.53955,,Mid-Peak
32,18,131.688912,34.63833181,0.054952822,0.011554666,23.11515,615.309,,Mid-Peak
32,19,132.2079803,46.09708651,0.074569472,0.013495999,24.766550000000000,649.9785000000000,,Peak
32,20,125.3498712,59.54078616,0.074569472,0.016013443,25.7875,627.76525,,Peak
32,21,118.1159515,73.03963125,0.054952822,0.014680012,26.28155,549.28935,,Mid-Peak
32,22,117.0929054,85.41479149,0.054952822,0.01329009,26.1849,411.55785000000000,,Mid-Peak
32,23,108.3340555,91.0770676,0.054952822,0.012896147,25.1386,229.1671,,Mid-Peak
33,0,102.9363011,95.73793554,0.03498139,0.011393241,21.7789,51.09805,,Base
33,1,92.18618653,96.47461626,0.03498139,0.012861897,19.40655,0.0011,,Base
33,2,88.86904689,101.7843963,0.03498139,0.012938857,18.285600000000000,0.0,,Base
33,3,88.94471724,108.2390401,0.03498139,0.012931215,17.2978,0.0,,Base
33,4,87.70230496,113.8621131,0.03498139,0.016581092,16.48935,0.0,,Base
33,5,87.21236256,119.539017,0.03498139,0.016474112,15.77415,0.0,,Base
33,6,75.13471991,124.222137,0.03498139,0.014858221,15.15335,0.0,,Base
33,7,81.27216055,136.3031446,0.03498139,0.016887977,14.5463,0.0,,Base
33,8,91.82291597,132.899688,0.03498139,0.013106423,13.962900000000000,0.0,,Base
33,9,102.4164515,114.1224192,0.03498139,0.016039096,13.363150000000000,0.0,,Base
33,10,115.9366374,92.12122624,0.03498139,0.013235372,12.8424,0.0,,Base
33,11,153.2666887,77.50336534,0.03498139,0.013027689,12.37265,0.0,,Base
33,12,146.2841235,67.62288155,0.03498139,0.012962191,11.9908,0.0,,Base
33,13,137.0375172,60.01856721,0.03498139,0.012970241,11.65455,0.0,,Base
33,14,147.7002354,55.37231855,0.03498139,0.014825336,11.59065,19.1918,,Base
33,15,146.4549922,44.80465458,0.03498139,0.014774984,14.2986,173.4307,,Base
33,16,141.2303885,38.45561385,0.03498139,0.017529175,17.26005,368.8917,,Base
33,17,127.0600389,41.22970563,0.03498139,0.016348437,20.5811,524.95195,,Base
33,18,113.625767,50.23413715,0.054952822,0.018132985,23.21255,617.48,,Mid-Peak
33,19,113.9390138,67.0272644,0.054952822,0.016068024,24.963550000000000,664.54295,,Mid-Peak
33,20,102.0172098,84.64584673,0.054952822,0.014276654,25.96455,643.94505,,Mid-Peak
33,21,96.75781805,98.18528776,0.054952822,0.013132349,26.34535,556.0946,,Mid-Peak
33,22,95.51694142,105.6751956,0.054952822,0.013148587,26.1777,409.8727,,Mid-Peak
33,23,93.07960271,107.4706689,0.054952822,0.016076484,25.1697,223.72730000000000,,Mid-Peak
34,0,87.36747799,113.8197406,0.034572027,0.025346608,17.05231428571430,19.807961904761900,0.046334993,Base
34,1,88.72794073,120.1546217,0.034572027,0.025102368,15.589533333333300,0.0,0.046334993,Base
34,2,89.73739698,124.2443279,0.034572027,0.024981925,14.703771428571400,0.0,0.046334993,Base
34,3,91.96182483,129.9150974,0.034572027,0.025009579,13.880809523809500,0.0,0.046334993,Base
34,4,92.82876319,136.2858267,0.034572027,0.024779921,13.107514285714300,0.0,0.046334993,Base
34,5,94.09309854,139.6731588,0.034572027,0.024772955,12.418609523809500,0.0,0.046334993,Base
34,6,98.73752735,143.7883789,0.054210511,0.025137301,11.827161904761900,0.0,0.046334993,Mid-Peak
34,7,103.3648595,152.5728417,0.054210511,0.026224931,11.216380952381000,0.0,0.046334993,Mid-Peak
34,8,111.774732,184.6872439,0.054210511,0.025641817,10.598219047619000,0.0,0.046334993,Mid-Peak
34,9,120.8675594,223.7216906,0.054210511,0.024763858,10.04657142857140,0.0,0.046334993,Mid-Peak
34,10,140.8239472,173.6569081,0.054210511,0.02361416,9.582619047619050,0.0,0.046334993,Mid-Peak
34,11,167.1814976,131.1684049,0.054210511,0.023637864,9.173809523809520,0.0,0.046334993,Mid-Peak
34,12,192.7777975,110.3374525,0.054210511,0.023838023,8.820685714285710,0.0,0.046334993,Mid-Peak
34,13,199.2294969,98.60290927,0.054210511,0.02386547,8.518209523809520,0.0,0.046334993,Mid-Peak
34,14,199.9624361,90.89471588,0.054210511,0.023933255,8.308333333333330,4.017266666666670,0.046334993,Mid-Peak
34,15,209.7867258,84.7879634,0.054210511,0.025587963,9.954628571428570,108.76588571428600,0.046334993,Mid-Peak
34,16,167.6685957,91.6783803,0.054210511,0.026106983,12.788028571428600,270.4959238095240,0.046334993,Mid-Peak
34,17,127.3337262,45.49445228,0.054210511,0.027832309,15.523028571428600,412.7132285714290,0.046334993,Mid-Peak
34,18,112.5234572,54.81557509,0.073499672,0.02723438,18.187342857142900,512.2131333333330,0.046334993,Peak
34,19,99.35148503,69.58713453,0.073499672,0.026528145,20.096504761904800,553.3748476190480,0.046334993,Peak
34,20,95.84510164,84.81562891,0.073499672,0.02665714,21.338552380952400,533.0077333333330,0.046334993,Peak
34,21,96.57126029,98.04633243,0.073499672,0.026377916,21.925038095238100,451.27756190476200,0.046334993,Peak
34,22,92.90666209,109.4901201,0.054210511,0.025885043,21.79234285714290,315.29840952381000,0.046334993,Mid-Peak
34,23,90.89573895,111.3726257,0.054210511,0.025551108,20.15029523809520,154.54234285714300,0.046334993,Mid-Peak
35,0,101.6492078,119.0559432,0.034572027,0.024613166,17.49532,20.46728,0.046334993,Base
35,1,110.7755675,125.7782233,0.034572027,0.024545375,16.106720000000000,0.0,0.046334993,Base
35,2,115.6755345,129.7204048,0.034572027,0.024510007,15.16532,0.0,0.046334993,Base
35,3,116.259746,132.4237009,0.034572027,0.024287532,14.284120000000000,0.0,0.046334993,Base
35,4,116.5951598,136.8532149,0.034572027,0.023908298,13.433120000000000,0.0,0.046334993,Base
35,5,117.5587394,140.4924819,0.034572027,0.024024448,12.6506,0.0,0.046334993,Base
35,6,118.1033429,144.1142103,0.034572027,0.023977617,11.94768,0.0,0.046334993,Base
35,7,120.5740894,147.8073383,0.034572027,0.023935698,11.338040000000000,0.0,0.046334993,Base
35,8,133.6821335,146.6270554,0.054210511,0.021982984,10.866,0.0,0.046334993,Mid-Peak
35,9,149.0693391,131.2943105,0.054210511,0.021518931,10.355160000000000,0.0,0.046334993,Mid-Peak
35,10,146.3589293,112.4083619,0.054210511,0.021526463,9.891200000000000,0.0,0.046334993,Mid-Peak
35,11,151.1830007,104.8667071,0.054210511,0.021532031,9.53688,0.0,0.046334993,Mid-Peak
35,12,163.2510264,96.63783372,0.054210511,0.021987351,9.236880000000000,0.0,0.046334993,Mid-Peak
35,13,159.439573,92.95700517,0.054210511,0.02195362,9.03408,0.0,0.046334993,Mid-Peak
35,14,155.0241248,89.17383627,0.054210511,0.022351956,8.85736,4.09952,0.046334993,Mid-Peak
35,15,150.7490115,83.42681161,0.054210511,0.024449748,10.5244,105.12468000000000,0.046334993,Mid-Peak
35,16,143.7586587,78.75409996,0.054210511,0.025136822,13.2362,265.23964,0.046334993,Mid-Peak
35,17,129.1819948,79.83755625,0.054210511,0.023444681,15.98012,405.11676,0.046334993,Mid-Peak
35,18,120.8258331,84.62715352,0.054210511,0.02357666,18.49352,505.16772000000000,0.046334993,Mid-Peak
35,19,104.6948665,93.94993552,0.073499672,0.023165223,20.27404,540.77288,0.046334993,Peak
35,20,98.04425931,106.9385828,0.073499672,0.024879961,21.3144,514.30556,0.046334993,Peak
35,21,99.42345513,116.1797987,0.054210511,0.02467648,21.7446,430.25184,0.046334993,Mid-Peak
35,22,99.83295845,126.1242805,0.054210511,0.023276242,21.53232,297.48064,0.046334993,Mid-Peak
35,23,99.18755681,132.0612956,0.054210511,0.02285247,20.12184,144.63356,0.046334993,Mid-Peak
36,0,95.71579512,134.3685921,0.034572027,0.022653684,17.278200000000000,18.39132,0.046334993,Base
36,1,78.85485993,133.6390635,0.034572027,0.022749857,15.87452,0.0,0.046334993,Base
36,2,74.65339825,138.302249,0.034572027,0.022599757,15.03332,0.0,0.046334993,Base
36,3,74.22002809,141.2939352,0.034572027,0.022527928,14.339080000000000,0.0,0.046334993,Base
36,4,74.4769783,151.2435887,0.034572027,0.022535678,13.727040000000000,0.0,0.046334993,Base
36,5,73.39682042,153.9901151,0.034572027,0.022563406,13.115280000000000,0.0,0.046334993,Base
36,6,75.37026528,163.4113437,0.034572027,0.022709139,12.52084,0.0,0.046334993,Base
36,7,77.37152118,173.5822944,0.034572027,0.026881689,11.98228,0.0,0.046334993,Base
36,8,90.66113713,174.6759915,0.034572027,0.026961051,11.516120000000000,0.0,0.046334993,Base
36,9,103.6446641,155.067392,0.034572027,0.022435685,11.04228,0.0,0.046334993,Base
36,10,109.2384724,124.2592478,0.034572027,0.022942312,10.56456,0.0,0.046334993,Base
36,11,125.2912877,100.3807234,0.034572027,0.022511881,10.1706,0.0,0.046334993,Base
36,12,138.1533352,84.09602177,0.034572027,0.022546922,9.8788,0.0,0.046334993,Base
36,13,130.1791583,78.35572366,0.034572027,0.022730644,9.56888,0.0,0.046334993,Base
36,14,128.7746228,73.13469755,0.034572027,0.022863714,9.307640000000000,4.24908,0.046334993,Base
36,15,129.8625045,65.15786231,0.034572027,0.023139898,10.83468,110.25700000000000,0.046334993,Base
36,16,128.0455229,59.46425362,0.034572027,0.024184591,13.58568,275.24072,0.046334993,Base
36,17,117.2063242,61.45813892,0.034572027,0.026375171,16.35644,420.44924000000000,0.046334993,Base
36,18,108.7438625,72.96681552,0.054210511,0.02514621,18.88264,523.72288,0.046334993,Mid-Peak
36,19,106.6089213,90.79930946,0.054210511,0.023845202,20.581200000000000,566.7502000000000,0.046334993,Mid-Peak
36,20,98.95739136,106.669277,0.054210511,0.025478831,21.64368,537.92104,0.046334993,Mid-Peak
36,21,84.2012855,118.8129445,0.054210511,0.02584562,22.14988,461.88028,0.046334993,Mid-Peak
36,22,80.98219912,128.2126867,0.054210511,0.025558084,22.084960000000000,336.44804,0.046334993,Mid-Peak
36,23,78.52895874,129.2483476,0.054210511,0.024218322,20.60372,165.51256,0.046334993,Mid-Peak
